Year,Round,Date,Team,Score,Margin,WinLoss,Team 2,Average Height Team 1,Average Age Team 1,Average Height Team 2,Average Age Team 2,Height Differential,Age Differential
2018,R19,28-Jul-18,St Kilda,61,-25,L,Greater Western Sydney,187.6818182,24.77895392,188.4545455,25.17970112,-0.772727273,-0.400747198
2018,R20,4-Aug-18,St Kilda,68,-35,L,Western Bulldogs,186.6818182,24.2988792,187.6818182,23.82777086,-1,0.471108344
2018,R21,10-Aug-18,St Kilda,79,-43,L,Essendon,186.7272727,24.29900374,185.0454545,25.81656289,1.681818182,-1.517559153
2018,R22,18-Aug-18,St Kilda,76,-4,L,Hawthorn,187.0454545,24.20136986,187.7272727,25.41942715,-0.681818182,-1.218057285
2018,R23,26-Aug-18,St Kilda,94,-23,L,North Melbourne,187.2272727,24.44607721,187.8181818,26.31768369,-0.590909091,-1.871606476
2017,R1,25-Mar-17,St Kilda,90,-30,L,Melbourne,187.8181818,25.20386052,187.5,24.74122042,0.318181818,0.4626401
2017,R2,1-Apr-17,St Kilda,97,-19,L,West Coast,187.7727273,24.74445828,187.8636364,26.76625156,-0.090909091,-2.021793275
2017,R3,9-Apr-17,St Kilda,107,31,W,Brisbane Lions,188.3636364,25.10498132,189.6818182,23.7501868,-1.318181818,1.354794521
2017,R4,16-Apr-17,St Kilda,69,14,W,Collingwood,187.7272727,25.17945205,188.0454545,25.60435866,-0.318181818,-0.4249066
2017,R5,23-Apr-17,St Kilda,88,-38,L,Geelong,187.7727273,25.14009963,190.4545455,26.17061021,-2.681818182,-1.030510585
2017,R6,29-Apr-17,St Kilda,130,75,W,Hawthorn,187.9090909,25.43574097,187.5,26.18107098,0.409090909,-0.745330012
2017,R7,5-May-17,St Kilda,108,23,W,Greater Western Sydney,188.0454545,25.3607721,189,24.60236613,-0.954545455,0.758405978
2017,R8,13-May-17,St Kilda,85,19,W,Carlton,187.6818182,25.30958904,188.9090909,24.85466999,-1.227272727,0.454919054
2017,R9,20-May-17,St Kilda,68,-50,L,Sydney,187.8181818,25.13449564,188.2727273,24.97733499,-0.454545455,0.157160648
2017,R10,27-May-17,St Kilda,50,-40,L,Western Bulldogs,187.3181818,24.83163138,187.8636364,25.17011208,-0.545454545,-0.338480697
2017,R12,9-Jun-17,St Kilda,54,-57,L,Adelaide,188.2272727,24.92515567,188,25.31021171,0.227272727,-0.38505604
2017,R13,16-Jun-17,St Kilda,89,17,W,North Melbourne,187.5454545,25.48505604,187.7272727,25.5732254,-0.181818182,-0.088169365
2017,R14,25-Jun-17,St Kilda,103,31,W,Gold Coast,187.5454545,25.50971357,187.6818182,23.22029888,-0.136363636,2.289414695
2017,R15,2-Jul-17,St Kilda,89,9,W,Fremantle,187.4090909,25.52054795,187.5,24.79788294,-0.090909091,0.722665006
2017,R16,8-Jul-17,St Kilda,138,67,W,Richmond,187.3636364,25.33960149,185.0909091,24.6762142,2.272727273,0.663387298
2017,R17,14-Jul-17,St Kilda,57,-61,L,Essendon,187.5454545,25.26127024,186.1363636,25.54034869,1.409090909,-0.279078456
2017,R18,22-Jul-17,St Kilda,59,-42,L,Sydney,188.0454545,25.14209215,187.5909091,25.70884184,0.454545455,-0.566749689
2017,R19,29-Jul-17,St Kilda,61,-2,L,Port Adelaide,187.1818182,23.98132005,187.8181818,25.81033624,-0.636363636,-1.829016189
2017,R20,6-Aug-17,St Kilda,103,8,W,West Coast,188.2727273,24.85554172,187.0454545,26.58132005,1.227272727,-1.725778331
2017,R21,13-Aug-17,St Kilda,72,-24,L,Melbourne,188.3181818,24.70012453,187.5454545,24.90099626,0.772727273,-0.200871731
2017,R22,20-Aug-17,St Kilda,127,49,W,North Melbourne,188.5454545,25.36712329,188.8181818,24.52291407,-0.272727273,0.844209215
2017,R23,27-Aug-17,St Kilda,81,-41,L,Richmond,187.6363636,24.93212951,186.3636364,24.87770859,1.272727273,0.054420922
2016,R1,27-Mar-16,St Kilda,100,-33,L,Port Adelaide,186.7272727,25.27272727,187.8181818,25.42727273,-1.090909091,-0.154545455
2016,R2,2-Apr-16,St Kilda,36,-57,L,Western Bulldogs,186.7727273,25.2882939,186.9090909,24.63362391,-0.136363636,0.654669988
2016,R3,9-Apr-16,St Kilda,119,29,W,Collingwood,186.8636364,25.47608966,188.7272727,23.91843088,-1.863636364,1.55765878
2016,R4,16-Apr-16,St Kilda,84,-3,L,Hawthorn,186.9090909,25.38779577,187.2272727,26.2988792,-0.318181818,-0.911083437
2016,R5,24-Apr-16,St Kilda,79,-47,L,Greater Western Sydney,186.8636364,25.53835616,188.0454545,24.81145704,-1.181818182,0.726899128
2016,R6,30-Apr-16,St Kilda,135,39,W,Melbourne,186.5454545,25.37783313,187.1363636,24.25479452,-0.590909091,1.123038605
2016,R7,8-May-16,St Kilda,75,-7,L,North Melbourne,186.2727273,25.33150685,187.7272727,27.99053549,-1.454545455,-2.659028643
2016,R8,15-May-16,St Kilda,29,-103,L,West Coast,186.4545455,24.89016189,188.8181818,26.16052304,-2.363636364,-1.270361146
2016,R9,22-May-16,St Kilda,109,46,W,Essendon,187.5909091,25.46886675,186.6818182,24.801868,0.909090909,0.666998755
2016,R10,28-May-16,St Kilda,101,34,W,Fremantle,187.4090909,25.48281445,186.1818182,25.8622665,1.227272727,-0.379452055
2016,R11,5-Jun-16,St Kilda,45,-88,L,Adelaide,188.0454545,24.97023661,187.6363636,24.58443337,0.409090909,0.385803238
2016,R12,12-Jun-16,St Kilda,110,32,W,Carlton,187.9545455,24.54757161,189.1363636,25.65068493,-1.181818182,-1.103113325
2016,R14,25-Jun-16,St Kilda,93,3,W,Geelong,187.5,24.89190535,190.4545455,26.44109589,-2.954545455,-1.549190535
2016,R15,2-Jul-16,St Kilda,68,-40,L,Gold Coast,187.2727273,24.9109589,188.2727273,24.62988792,-1,0.281070984
2016,R16,10-Jul-16,St Kilda,109,11,W,Essendon,187.1818182,25.35877958,187.6818182,24.48231631,-0.5,0.876463263
2016,R17,17-Jul-16,St Kilda,110,36,W,Melbourne,186.4090909,24.91158157,187.2272727,24.88244085,-0.818181818,0.029140722
2016,R18,23-Jul-16,St Kilda,75,15,W,Western Bulldogs,186.7727273,25.0611457,187.5454545,24.94408468,-0.772727273,0.117061021
2016,R19,30-Jul-16,St Kilda,62,-23,L,North Melbourne,186.7272727,25.13387298,187.2272727,27.68343711,-0.5,-2.549564134
2016,R20,7-Aug-16,St Kilda,122,71,W,Carlton,187.0454545,25.78592777,189.2727273,25.4486924,-2.227272727,0.337235367
2016,R21,13-Aug-16,St Kilda,76,-70,L,Sydney,187.5909091,25.3875467,187.8181818,24.74034869,-0.227272727,0.647198007
2016,R22,20-Aug-16,St Kilda,55,9,W,Richmond,187.0454545,25.07559153,187.3181818,24.59003736,-0.272727273,0.485554172
2016,R23,28-Aug-16,St Kilda,161,58,W,Brisbane Lions,187.4090909,25.75193026,189.5454545,23.6856787,-2.136363636,2.066251557
2015,R1,5-Apr-15,St Kilda,78,-9,L,Greater Western Sydney,185.8636364,25.04321295,187.3181818,23.55877958,-1.454545455,1.484433375
2015,R2,11-Apr-15,St Kilda,104,28,W,Gold Coast,186.3636364,24.21805729,187.2272727,23.50398506,-0.863636364,0.714072229
2015,R3,17-Apr-15,St Kilda,66,-74,L,Collingwood,186.2727273,23.99377335,189,24.57596513,-2.727272727,-0.582191781
2015,R4,25-Apr-15,St Kilda,81,-40,L,Carlton,186.0909091,23.99489415,189.2272727,25.71506849,-3.136363636,-1.720174346
2015,R5,3-May-15,St Kilda,80,-2,L,Essendon,187.2272727,23.77061021,188.6818182,25.35305106,-1.454545455,-1.582440847
2015,R6,9-May-15,St Kilda,94,7,W,Western Bulldogs,186.9090909,24.85753425,187.8636364,23.6128269,-0.954545455,1.244707347
2015,R7,16-May-15,St Kilda,73,-46,L,Adelaide,187.4090909,24.2373599,186,24.48891656,1.409090909,-0.251556663
2015,R8,23-May-15,St Kilda,78,-53,L,West Coast,187.1818182,24.02403487,188.2272727,24.98667497,-1.045454545,-0.9626401
2015,R9,31-May-15,St Kilda,108,22,W,Brisbane Lions,186.9090909,24.32789539,186.7272727,23.65902864,0.181818182,0.66886675
2015,R10,7-Jun-15,St Kilda,69,-63,L,Hawthorn,187.4090909,24.93785803,188.0454545,26.91481943,-0.636363636,-1.976961395
2015,R11,14-Jun-15,St Kilda,85,2,W,Melbourne,187.0909091,24.75628892,187.1818182,24.39178082,-0.090909091,0.364508095
2015,R13,27-Jun-15,St Kilda,56,-6,L,Western Bulldogs,186.6818182,25.27733499,189,24.43823163,-2.318181818,0.839103362
2015,R14,5-Jul-15,St Kilda,162,110,W,Essendon,186.5909091,25.56214197,187.8636364,25.32901619,-1.272727273,0.233125778
2015,R15,12-Jul-15,St Kilda,49,-35,L,Greater Western Sydney,186.5909091,25.58132005,188.1363636,22.89863014,-1.545454545,2.682689913
2015,R16,19-Jul-15,St Kilda,73,-16,L,Richmond,187.6818182,24.85143213,187.8181818,25.22428394,-0.136363636,-0.372851806
2015,R17,26-Jul-15,St Kilda,83,37,W,Melbourne,187.1363636,24.95529265,187.9545455,24.71407223,-0.818181818,0.241220423
2015,R18,2-Aug-15,St Kilda,49,-63,L,Port Adelaide,187.6818182,24.25080946,188.0454545,24.65778331,-0.363636364,-0.406973848
2015,R19,9-Aug-15,St Kilda,59,-37,L,Fremantle,187.8181818,24.59016189,187.8636364,26.61108344,-0.045454545,-2.020921544
2015,R20,15-Aug-15,St Kilda,83,-37,L,North Melbourne,188.2727273,24.82714819,188.0454545,27.31905355,0.227272727,-2.491905355
2015,R21,22-Aug-15,St Kilda,97,0,D,Geelong,188.1818182,24.89265255,189.6363636,25.10958904,-1.454545455,-0.216936488
2015,R22,30-Aug-15,St Kilda,38,-97,L,Sydney,188.2727273,25.71892902,187.9090909,26.73449564,0.363636364,-1.015566625
2015,R23,5-Sep-15,St Kilda,30,-95,L,West Coast,187.6363636,25.34968867,187.8636364,25.54968867,-0.227272727,-0.2
2014,R1,22-Mar-14,St Kilda,68,17,W,Melbourne,188.2272727,24.14894147,187.8181818,24.58107098,0.409090909,-0.432129514
2014,R2,29-Mar-14,St Kilda,95,7,W,Greater Western Sydney,187.8636364,25.31643836,187.4090909,22.62988792,0.454545455,2.686550436
2014,R3,5-Apr-14,St Kilda,58,-25,L,West Coast,187.5909091,25.24371108,189.9090909,25.11295143,-2.318181818,0.130759651
2014,R4,13-Apr-14,St Kilda,50,-86,L,Adelaide,187,25.00224159,185.5909091,25.11469489,1.409090909,-0.1124533
2014,R5,19-Apr-14,St Kilda,81,16,W,Essendon,186.5909091,24.84694894,188.3181818,25.26239103,-1.727272727,-0.415442092
2014,R6,25-Apr-14,St Kilda,79,-3,L,Brisbane Lions,187.1363636,24.56089664,187.9090909,23.77135741,-0.772727273,0.789539228
2014,R7,3-May-14,St Kilda,30,-145,L,Hawthorn,186.5909091,25.10423412,187.0909091,25.91755915,-0.5,-0.813325031
2014,R8,12-May-14,St Kilda,69,-32,L,Carlton,187.4090909,24.8377335,187.8181818,25.37160648,-0.409090909,-0.533872976
2014,R9,18-May-14,St Kilda,87,-38,L,Gold Coast,187.1818182,24.79003736,188,23.29277709,-0.818181818,1.497260274
2014,R11,30-May-14,St Kilda,54,-86,L,Collingwood,187.0454545,24.90709838,188.8181818,24.44744707,-1.772727273,0.459651308
2014,R12,7-Jun-14,St Kilda,59,-70,L,Port Adelaide,187.5909091,24.67185554,187.3181818,24.24894147,0.272727273,0.422914072
2014,R13,15-Jun-14,St Kilda,37,-96,L,Geelong,187.6363636,24.52154421,189.2272727,25.22938979,-1.590909091,-0.707845579
2014,R14,22-Jun-14,St Kilda,70,-33,L,West Coast,187.5454545,24.83337484,188.8636364,25.00049813,-1.318181818,-0.167123288
2014,R15,28-Jun-14,St Kilda,73,-44,L,Richmond,187.2272727,24.91594022,187.1363636,25.03935243,0.090909091,-0.123412204
2014,R16,6-Jul-14,St Kilda,66,-85,L,Carlton,187.0454545,24.72739726,189.0909091,25.69912827,-2.045454545,-0.971731009
2014,R17,12-Jul-14,St Kilda,33,-59,L,North Melbourne,187.6363636,25.64856787,186.8181818,26.0882939,0.818181818,-0.439726027
2014,R18,19-Jul-14,St Kilda,118,58,W,Fremantle,188.0909091,25.43175592,189.3636364,26.7498132,-1.272727273,-1.318057285
2014,R19,2-Aug-14,St Kilda,64,-53,L,Gold Coast,187.7272727,25.49290162,187.9090909,22.49439601,-0.181818182,2.998505604
2014,R20,10-Aug-14,St Kilda,99,-23,L,Western Bulldogs,187.8636364,25.8135741,188.5909091,24.88219178,-0.727272727,0.931382316
2014,R21,16-Aug-14,St Kilda,56,-71,L,Sydney,187.1363636,25.94782067,188.4545455,26.03474471,-1.318181818,-0.086924035
2014,R22,24-Aug-14,St Kilda,72,-26,L,Richmond,187.6818182,25.94321295,187.3636364,24.97721046,0.318181818,0.966002491
2014,R23,31-Aug-14,St Kilda,62,-79,L,Adelaide,188.1363636,26.01369863,186.6818182,25.50585305,1.454545455,0.507845579
2013,R1,30-Mar-13,St Kilda,77,-13,L,Gold Coast,187.8181818,25.94794521,188.2727273,23.43897883,-0.454545455,2.508966376
2013,R2,5-Apr-13,St Kilda,82,-17,L,Richmond,186.7727273,26.77858032,188.0454545,24.86176837,-1.272727273,1.916811955
2013,R3,13-Apr-13,St Kilda,140,72,W,Greater Western Sydney,187.2727273,26.34383562,188,21.83387298,-0.727272727,4.50996264
2013,R4,20-Apr-13,St Kilda,91,-37,L,Essendon,186.8636364,26.03312578,189,24.89402242,-2.136363636,1.139103362
2013,R5,25-Apr-13,St Kilda,63,-16,L,Sydney,187.7272727,25.35292653,186.9545455,26.62092154,0.772727273,-1.267995019
2013,R6,3-May-13,St Kilda,77,-26,L,Collingwood,187.2272727,25.07770859,187.1363636,25.14645081,0.090909091,-0.068742217
2013,R7,13-May-13,St Kilda,77,9,W,Carlton,187.4545455,24.95230386,186.8181818,25.47820672,0.636363636,-0.525902864
2013,R8,19-May-13,St Kilda,47,-40,L,Adelaide,187.8636364,25.32864259,186.9090909,24.39066002,0.954545455,0.937982565
2013,R9,25-May-13,St Kilda,101,-9,L,Western Bulldogs,187.9090909,25.90697385,187.8181818,24.55280199,0.090909091,1.354171856
2013,R10,2-Jun-13,St Kilda,65,-68,L,North Melbourne,187.9545455,24.78916563,186.5909091,25.27683686,1.363636364,-0.487671233
2013,R11,9-Jun-13,St Kilda,80,-4,L,West Coast,186.5,25.25255293,187.6818182,25.23972603,-1.181818182,0.012826899
2013,R13,22-Jun-13,St Kilda,104,35,W,Melbourne,188.0454545,25.08082192,186.9545455,24.31307597,1.090909091,0.767745953
2013,R14,30-Jun-13,St Kilda,55,-64,L,Richmond,187.7727273,24.94221669,186.3636364,25.1758406,1.409090909,-0.23362391
2013,R15,7-Jul-13,St Kilda,70,-30,L,Fremantle,186.9545455,24.77210461,188.1363636,25.87198007,-1.181818182,-1.099875467
2013,R16,13-Jul-13,St Kilda,74,-36,L,Carlton,187.3636364,25.74022416,186.9090909,25.4890411,0.454545455,0.251183064
2013,R17,20-Jul-13,St Kilda,92,-5,L,Port Adelaide,187.5454545,25.48144458,187.9090909,23.2392279,-0.363636364,2.242216687
2013,R18,27-Jul-13,St Kilda,36,-101,L,Geelong,187.3181818,25.44396015,189.8636364,25.67334994,-2.545454545,-0.229389788
2013,R19,3-Aug-13,St Kilda,77,-31,L,Brisbane Lions,186.5454545,25.44283935,187.5454545,24.36886675,-1,1.073972603
2013,R20,9-Aug-13,St Kilda,56,-46,L,Hawthorn,185.8636364,25.5135741,186.4545455,26.05417186,-0.590909091,-0.540597758
2013,R21,18-Aug-13,St Kilda,59,-59,L,Sydney,186.2272727,25.66799502,187.4090909,26.58542964,-1.181818182,-0.91743462
2013,R22,25-Aug-13,St Kilda,116,46,W,Gold Coast,185.9090909,26.3256538,187.4090909,23.24582814,-1.5,3.079825654
2013,R23,31-Aug-13,St Kilda,112,71,W,Fremantle,186.9545455,26.92216687,189.4090909,23.82004981,-2.454545455,3.102117061
2012,R1,1-Apr-12,St Kilda,85,-4,L,Port Adelaide,187.6818182,26.72889166,188.4545455,25.08592777,-0.772727273,1.642963885
2012,R2,8-Apr-12,St Kilda,139,92,W,Gold Coast,187.4545455,25.85504359,187.5454545,22.29875467,-0.090909091,3.556288917
2012,R3,14-Apr-12,St Kilda,103,63,W,Western Bulldogs,187.8636364,26.12689913,188.6818182,25.01905355,-0.818181818,1.107845579
2012,R4,20-Apr-12,St Kilda,79,-13,L,Fremantle,187.8636364,26.14333748,189.1363636,25.31046077,-1.272727273,0.832876712
2012,R5,28-Apr-12,St Kilda,84,18,W,Melbourne,187.7272727,26.40784558,187.8181818,24.22191781,-0.090909091,2.185927771
2012,R6,5-May-12,St Kilda,88,-35,L,Hawthorn,187,26.54794521,186.6363636,25.08941469,0.363636364,1.458530511
2012,R7,14-May-12,St Kilda,122,24,W,Carlton,187.1363636,26.42141968,186.6363636,25.1241594,0.5,1.297260274
2012,R8,20-May-12,St Kilda,91,-30,L,West Coast,186.8636364,26.46475716,188.9090909,24.47571606,-2.045454545,1.989041096
2012,R9,26-May-12,St Kilda,111,28,W,Sydney,186.0909091,26.37297634,186.5454545,25.77073474,-0.454545455,0.602241594
2012,R10,1-Jun-12,St Kilda,113,-8,L,Richmond,186.2727273,26.17683686,186.4545455,23.91843088,-0.181818182,2.258405978
2012,R11,9-Jun-12,St Kilda,144,95,W,Gold Coast,185.9545455,26.58268991,187.5909091,22.97198007,-1.636363636,3.610709838
2012,R12,15-Jun-12,St Kilda,111,-4,L,Adelaide,186.9090909,27.19028643,185.8181818,25.02801993,1.090909091,2.162266501
2012,R14,1-Jul-12,St Kilda,103,-33,L,North Melbourne,187.0454545,27.06587796,186.5454545,24.64645081,0.5,2.419427148
2012,R15,7-Jul-12,St Kilda,133,71,W,Essendon,186.6363636,26.68318804,188.3636364,25.17982565,-1.727272727,1.503362391
2012,R16,14-Jul-12,St Kilda,105,13,W,Brisbane Lions,187.0454545,26.70672478,187.5,24.80087173,-0.454545455,1.905853051
2012,R17,22-Jul-12,St Kilda,76,-29,L,Sydney,186.6818182,26.58393524,187.6363636,26.55952677,-0.954545455,0.024408468
2012,R18,29-Jul-12,St Kilda,118,76,W,Western Bulldogs,186.9090909,26.90722291,187.3181818,24.64259029,-0.409090909,2.264632628
2012,R19,4-Aug-12,St Kilda,85,-6,L,Collingwood,187.1363636,26.82179328,188.2727273,24.09713574,-1.136363636,2.724657534
2012,R20,11-Aug-12,St Kilda,107,25,W,Melbourne,187.0454545,26.21195517,187.5,24.22652553,-0.454545455,1.985429639
2012,R21,17-Aug-12,St Kilda,81,-42,L,Geelong,187.1363636,26.39402242,188.6363636,26.6516812,-1.5,-0.25765878
2012,R22,25-Aug-12,St Kilda,163,128,W,Greater Western Sydney,186.6363636,24.72179328,186.4090909,21.45255293,0.227272727,3.269240349
2012,R23,2-Sep-12,St Kilda,106,15,W,Carlton,186.1818182,25.07123288,186.0454545,24.83312578,0.136363636,0.238107098
2020,R1,21-Mar-20,Sydney,74,3,W,Adelaide,186.7272727,24.41506849,187.5,25.31880448,-0.772727273,-0.90373599
2020,R2,14-Jun-20,Sydney,73,-6,L,Essendon,186.7727273,24.86550436,186,26.05292653,0.772727273,-1.187422167
2020,R3,20-Jun-20,Sydney,71,11,W,North Melbourne,186.6363636,24.998132,188.6818182,26.26587796,-2.045454545,-1.267745953
2020,R4,25-Jun-20,Sydney,39,-28,L,Western Bulldogs,187.5909091,24.86288917,186.5909091,24.19514321,1,0.667745953
2020,R5,4-Jul-20,Sydney,43,-34,L,West Coast,186.4545455,24.36537983,187.9545455,26.66861768,-1.5,-2.303237858
2020,R6,12-Jul-20,Sydney,26,-8,L,Richmond,185.3181818,24.14333748,185.8181818,25.36961395,-0.5,-1.226276463
2020,R7,18-Jul-20,Sydney,60,-32,L,Gold Coast,186.3636364,23.71481943,186.9090909,24.44545455,-0.545454545,-0.730635118
2020,R8,25-Jul-20,Sydney,60,7,W,Hawthorn,185.9090909,24.37721046,187.5909091,26.78630137,-1.681818182,-2.409090909
2020,R9,1-Aug-20,Sydney,48,-53,L,St Kilda,186.0454545,24.49663761,188.3636364,25.39339975,-2.318181818,-0.896762142
2020,R10,6-Aug-20,Sydney,41,-9,L,Collingwood,186.9545455,24.19315068,187.5454545,25.47683686,-0.590909091,-1.283686177
2020,R12,13-Aug-20,Sydney,66,41,W,Greater Western Sydney,186.8636364,24.13935243,187.4090909,25.51033624,-0.545454545,-1.370983811
2020,R13,22-Aug-20,Sydney,19,-31,L,Fremantle,186.8636364,24.25267746,186.6818182,24.78468244,0.181818182,-0.532004981
2020,R14,29-Aug-20,Sydney,47,-26,L,Port Adelaide,187.5909091,24.49987547,188.9090909,26.75230386,-1.318181818,-2.252428394
2020,R15,3-Sep-20,Sydney,67,21,W,Melbourne,187.6363636,24.61270237,188,26.35753425,-0.363636364,-1.74483188
2020,R16,8-Sep-20,Sydney,52,-5,L,Carlton,187.6363636,24.626401,188.6818182,25.52515567,-1.045454545,-0.89875467
2020,R17,13-Sep-20,Sydney,41,-32,L,Brisbane Lions,186.6363636,24.17235367,188.5454545,25.45566625,-1.909090909,-1.283312578
2020,R18,20-Sep-20,Sydney,63,-6,L,Geelong,187.6818182,24.50012453,188.4545455,28.27160648,-0.772727273,-3.771481943
2019,R1,23-Mar-19,Sydney,65,-17,L,Western Bulldogs,188.2272727,25.37970112,186.9090909,24.31643836,1.318181818,1.063262765
2019,R2,29-Mar-19,Sydney,62,-26,L,Adelaide,187.5454545,24.9388543,187.2727273,26.62851806,0.272727273,-1.689663761
2019,R3,6-Apr-19,Sydney,93,19,W,Carlton,187.9545455,24.89613948,188.3636364,24.80286426,-0.409090909,0.093275218
2019,R4,11-Apr-19,Sydney,78,-22,L,Melbourne,187.7272727,24.72627646,188.1363636,24.33486924,-0.409090909,0.391407223
2019,R5,20-Apr-19,Sydney,67,-22,L,Richmond,187.1818182,24.86961395,185,24.65753425,2.181818182,0.212079701
2019,R6,27-Apr-19,Sydney,79,-41,L,Greater Western Sydney,187.7727273,23.86849315,188.3181818,25.57484433,-0.545454545,-1.706351183
2019,R7,4-May-19,Sydney,81,-22,L,Brisbane Lions,187.6363636,24.64022416,188,25.34894147,-0.363636364,-0.70871731
2019,R8,10-May-19,Sydney,77,5,W,Essendon,187.7727273,24.57260274,185.7727273,25.40622665,2,-0.83362391
2019,R9,18-May-19,Sydney,77,5,W,North Melbourne,187.9090909,23.58381071,188.5909091,26.05205479,-0.681818182,-2.468244085
2019,R10,24-May-19,Sydney,73,-7,L,Collingwood,188.8636364,24.5267746,188.0909091,26.88468244,0.772727273,-2.357907846
2019,R11,1-Jun-19,Sydney,63,-22,L,Geelong,188.5909091,24.80983811,188.9545455,25.70012453,-0.363636364,-0.890286426
2019,R12,9-Jun-19,Sydney,116,45,W,West Coast,188.8636364,24.90361146,188.2727273,26.44993773,0.590909091,-1.546326276
2019,R14,21-Jun-19,Sydney,82,19,W,Hawthorn,188.3636364,24.80049813,187.0454545,26.95454545,1.318181818,-2.154047323
2019,R15,29-Jun-19,Sydney,93,42,W,Gold Coast,187.7727273,23.801868,188.5,23.75728518,-0.727272727,0.044582814
2019,R16,6-Jul-19,Sydney,66,-10,L,Essendon,186.9545455,23.62988792,186.7727273,25.01183064,0.181818182,-1.381942715
2019,R17,13-Jul-19,Sydney,62,-7,L,Carlton,186.5909091,24.0494396,188.6818182,25.0618929,-2.090909091,-1.0124533
2019,R18,20-Jul-19,Sydney,51,-1,L,Fremantle,187.4090909,23.48019925,188.1363636,25.0373599,-0.727272727,-1.557160648
2019,R19,28-Jul-19,Sydney,80,-27,L,Geelong,187.5454545,23.59937733,188.8636364,26.36288917,-1.318181818,-2.763511831
2019,R20,3-Aug-19,Sydney,81,-2,L,Greater Western Sydney,186.8181818,24.01581569,188.8636364,25.05927771,-2.045454545,-1.043462017
2019,R21,10-Aug-19,Sydney,56,-47,L,Port Adelaide,187.1818182,23.77347447,188.7727273,26.00448319,-1.590909091,-2.231008717
2019,R22,16-Aug-19,Sydney,95,53,W,Melbourne,186.9545455,24.24122042,184.8636364,24.56313823,2.090909091,-0.321917808
2019,R23,24-Aug-19,Sydney,109,45,W,St Kilda,187.6818182,25.36500623,187.9090909,25.53798257,-0.227272727,-0.172976339
2018,R1,25-Mar-18,Sydney,115,29,W,West Coast,186.5454545,25.701868,188.2727273,25.5501868,-1.727272727,0.151681196
2018,R2,1-Apr-18,Sydney,71,-23,L,Port Adelaide,186.6363636,25.97858032,188.2272727,25.37222914,-1.590909091,0.606351183
